search_time,search_key,title,link,pub_date,description,source,newsUrl,content
2024-10-02T15:09:52.442175,dataset,新加坡房價五個季度來首次下跌 限購措施和高利率令樓市降溫,https://money.udn.com,2024-10-02T15:09:53.155207,,money.udn.com,https://money.udn.com,本文共523字  【彭博】-- 新加坡房價五個季度來首次下跌，樓市成交放緩。  根據新加坡市區重建局周二發布的初步數據，私人住宅價格指數上季度環比下跌1.1%，這是自2023年第二季度以來首次下跌。相比之下，該指數第二季度上漲了0.9%。
2024-10-02T15:09:52.442175,dataset,巴菲特重壓日本？ 波克夏計畫今年第二度發日圓債券,https://money.udn.com,2024-10-02T15:09:53.427905,,money.udn.com,https://money.udn.com,本文共378字  【彭博】-- 巴菲特旗下的波克夏公司計畫今年在全球市場第二次發行日圓債券，引發了市場對該公司正在尋求增加日本投資的猜測。  波克夏聘請了美國銀行證券和瑞穗證券發行潛在的以日圓計價的高級無擔保債券。
2024-10-02T15:09:52.442175,dataset,交易熱潮令波斯灣的主權基金招聘變得更加容易,https://money.udn.com,2024-10-02T15:09:53.669108,,money.udn.com,https://money.udn.com,本文共635字  【彭博】-- 對於波斯灣那些管理著4.9兆美元的主權財富基金來說，隨著自己作為有影響力的交易搓合者的地位日漸鞏固，他們變得比以前更容易吸引和留住人才。  據數據提供商和諮詢公司GlobalSWF，在今年前9個月，這一地區的主權財富基金和其他主權實體在126筆交易中投資了550億美元，這在全球所有由政府支持的投資者完成的交易中約占40%。
2024-10-02T15:09:52.442175,dataset,大陸國慶黃金周來臨之際 澳門月度博彩收入超出預期,https://money.udn.com,2024-10-02T15:09:53.958652,,money.udn.com,https://money.udn.com,本文共648字  【彭博】-- 9月的澳門博彩收入較去年同期成長15.5%，超過分析師預期。  當地的博彩中心正在為中國大陸最大的節日之一做準備，因為它通常會激發人們的旅遊熱情。
2024-10-02T15:09:52.442175,dataset,台灣利率市場：短票利率區間上移 颱風與營所稅持續影響資金調度,https://money.udn.com,2024-10-02T15:09:54.195196,,money.udn.com,https://money.udn.com,本文共886字  【彭博】-- 據票券商與銀行人士指出，受到颱風影響，南台灣多個縣市停班停課，減少部分資金需求，但現在仍有營所稅上繳與提存期底等緊縮因素發酵，因此短票利率區間上移，拆款則暫時維持在上日區間。  據一位銀行資金調度人士稱，同業資金多缺不一，部分銀行在季底已過後可以供應資金，但部分今日從拆出方轉為拆入方向外資銀行拆入隔夜資金，利率在近期區間。
2024-10-02T15:09:52.442175,dataset,美國東岸和墨西哥灣港口47年來首次關閉 負責處理全美一半貿易量,https://money.udn.com,2024-10-02T15:09:54.454742,,money.udn.com,https://money.udn.com,本文共505字  【彭博】-- 美國東岸和墨西哥灣所有主要港口的碼頭工人展開罷工，可能衝擊全球最大經濟體，並在總統大選前幾周引發政治動盪。  受到影響的港口合計有能力處理美國高達一半的貿易量，此次罷工將導致貨櫃和汽車運輸暫停。
2024-10-02T15:09:52.442175,dataset,晶片重鎮台灣下月中旬將再度上調工業電價,https://money.udn.com,2024-10-02T15:09:54.742171,,money.udn.com,https://money.udn.com,本文共426字  【彭博】-- 全球部分主要晶片製造商所在地台灣將從10月中旬起再次上調電價，勢將影響當地的工業用戶。  台灣經濟部周一表示，工業企業電價將平均上漲12.5%。
2024-10-02T15:09:52.442175,dataset,美國大選結果難以捉摸 一些投資者用交叉匯率曝險,https://money.udn.com,2024-10-02T15:09:56.068073,,money.udn.com,https://money.udn.com,本文共878字  【彭博】-- 對美元前景看法不一的投資者越來越青睞避開美元這種世界準備貨幣的交易。  從做空瑞郎兌日圓，到買入英鎊兌紐西蘭元，最近幾周此類交易建議有所增加，希望無論聯儲會政策和美國大選如何影響美元，都能獲利。
2024-10-02T15:09:52.442175,dataset,OPEC+本周將開會討論石油市場形勢,https://money.udn.com,2024-10-02T15:09:56.334589,,money.udn.com,https://money.udn.com,本文共382字  【彭博】-- OPEC+產油國本周將開會評估全球市場形勢，為其已經推遲的恢復產量做準備。  由沙烏地阿拉伯和俄羅斯領導的23國聯盟已同意從12月開始增加供應，比原計畫晚了兩個月。
2024-10-02T15:09:52.442175,dataset,日本7月升息市場巨震 日央行將避免貨幣決策引發意外衝擊,https://money.udn.com,2024-10-02T15:09:56.591831,,money.udn.com,https://money.udn.com,本文共626字  【彭博】-- 日本央行審議委員們在9月政策會議上強調了加強與金融市場溝通的必要性，一些成員還指出要對經濟下行風險保持警惕。  根據日本央行公布的9月19-20日政策會議的觀點摘要，一位審議委員指出，在進一步上調政策利率的時候，央行需要更仔細地向市場傳達其政策立場以及其他相關因素。
2024-10-02T15:09:52.442175,dataset,全球極端天氣或將反映到超市貨架上 彭博農業現貨指數明顯上漲,https://money.udn.com,2024-10-02T15:09:56.823393,,money.udn.com,https://money.udn.com,本文共611字  【彭博】-- 從亞洲到美洲的干旱、暴雨和火災引發了人們對農作物收成的擔憂，推高了主食價格，並最終可能導致日常雜貨價格上漲。  追蹤九個主要產品價格變動的彭博農業現貨指數月度漲幅超過7%，是自2022年初俄羅斯入侵烏克蘭導致市場飆升以來的最大漲幅。
2024-10-02T15:09:52.442175,dataset,大罷工迫在眉睫 美國港口雇主做出讓步提議為碼頭工人加薪50%,https://money.udn.com,2024-10-02T15:09:57.259855,,money.udn.com,https://money.udn.com,本文共379字  【彭博】-- 美國海事聯盟表示已提議為碼頭工人加薪近50%，希望恢復與國際碼頭工人協會的談判並避免東海岸和墨西哥灣的港口陷入大罷工。代表港口運營商和航運企業的的美國海事聯盟在一份聲明中表示，過去24小時內與工會就薪資進行了討價還價。  「美國海事聯盟提高了我們的報價並要求延長當前的主合同，」 聲明稱。
